Price,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_50,MACD,MACD_Signal,RSI,BB_High,BB_Low,VWAP,Negative_News,Neutral_News,Positive_News
2018-01-31,11018.7998,11058.5,10979.2998,11027.7002,245900.0,10520.7830474,9989.218769565,10601.301817542406,170.11907905206135,153.8483952294514,70.31914735401784,11229.346573488434,10379.418565511569,10919.78411683455,0.0,0.0,0.0
2018-02-01,11044.5498,11117.34961,10878.7998,11016.90039,306200.0,10535.1460552,9998.54927249,10617.599800776035,162.9092515691027,155.66056649738167,69.1436869552829,11233.374098562585,10432.761059437416,10939.435606058158,0.0,0.0,0.0
2018-02-02,10938.2002,10954.9502,10736.09961,10760.59961,282700.0,10543.8200396,10006.655771515,10623.20763643188,134.95836437796424,151.52012607349818,48.44636687229705,11218.80441361673,10472.91072538327,10943.627160310183,0.0,0.0,0.0
2018-02-05,10604.2998,10702.75,10586.7998,10666.5498,240100.0,10550.305039600002,10014.46276856,10624.907329120826,104.01898513273773,142.0198978853461,43.32176213422558,11210.30928130573,10492.175876694271,10933.990468368143,0.0,0.0,0.0
2018-02-06,10295.15039,10594.15039,10276.2998,10498.25,266500.0,10553.2950396,10021.43651856,10619.940375037657,65.16770412712867,126.64945913370262,35.98603008513763,11223.5622870791,10466.387909920904,10912.038939183118,0.0,0.0,0.0
2018-02-07,10607.2002,10614.0,10446.40039,10476.7002,250400.0,10555.0350396,10028.138017605,10614.323113271474,32.26694203866464,107.77295571469504,35.164938621246705,11238.887777305275,10435.032439694722,10895.916662793676,0.0,0.0,0.0
2018-02-08,10518.5,10637.7998,10479.5498,10576.84961,232200.0,10558.581035800002,10035.4252637,10612.853564123574,14.1114039689146,89.04064536553895,41.8099559668401,11242.434399901911,10425.950758098088,10880.49132901557,0.0,0.0,0.0
2018-02-09,10416.5,10480.2002,10398.2002,10454.9502,191600.0,10560.2750398,10041.610263725,10606.661275334414,-9.998003623839397,69.23291556766328,36.85821032115438,11258.36620546006,10390.393952539938,10858.26278446596,0.0,0.0,0.0
2018-02-12,10518.2002,10555.5,10485.40039,10539.75,217400.0,10563.8440438,10047.77601568,10604.037303752672,-22.00854685321974,50.98462308348668,42.00402759464964,11264.797367124846,10369.812790875158,10832.941857231324,0.0,0.0,0.0
2018-02-14,10585.75,10590.5498,10456.65039,10500.90039,229200.0,10569.3310556,10053.521269585,10599.992718899626,-34.266821157112645,33.93433423536682,40.38040652384872,11272.760404630377,10337.784812369622,10794.466957695173,0.0,0.0,0.0
2018-02-15,10537.90039,10618.09961,10511.0498,10545.5,210600.0,10577.8050596,10059.53801763,10597.855749531012,-39.92257349028114,19.16295269023723,43.09958825502179,11276.694753264015,10318.355443735982,10756.777782707326,0.0,0.0,0.0
2018-02-16,10596.2002,10612.90039,10434.0498,10452.2998,184300.0,10584.2960556,10065.279267605,10592.147673078816,-51.33353416737555,5.063655318714675,39.08760802309466,11283.00027261705,10278.42492438295,10712.617182022266,0.0,0.0,0.0
2018-02-19,10488.90039,10489.34961,10302.75,10378.40039,187300.0,10589.4990634,10070.60227053,10583.765426683569,-65.58385761333557,-9.065847267695377,36.20943915374273,11290.268157700844,10227.297078299158,10663.631244060629,0.0,0.0,0.0
2018-02-20,10391.0,10429.34961,10347.65039,10360.40039,187700.0,10595.825079,10075.844521505,10575.006013480292,-77.43714398708289,-22.74010661157288,35.523308531837046,11286.746884493929,10177.388370506069,10618.568981309882,0.0,0.0,0.0
2018-02-21,10426.0,10426.09961,10349.59961,10397.4502,234100.0,10600.440079,10081.03227055,10568.043040402632,-82.88589184130615,-34.76926365751953,38.12237165459868,11265.64833429635,10141.611920703648,10571.23645236955,0.0,0.0,0.0
2018-02-22,10354.34961,10397.5498,10340.65039,10382.7002,313600.0,10602.7810752,10086.519272525,10560.774693720175,-87.38692344400079,-45.29279561481579,37.47471748029714,11218.724659819993,10118.43559518001,10510.94967068821,0.0,0.0,0.0
2018-02-23,10408.09961,10499.09961,10396.65039,10491.0498,210600.0,10606.1570712,10092.4042725,10558.040384162525,-81.27423739546794,-52.48908397094623,44.88226725095209,11159.000746552185,10118.664488447816,10480.263183239003,0.0,0.0,0.0
2018-02-26,10526.5498,10592.9502,10520.2002,10582.59961,171900.0,10613.0060556,10098.733022505,10559.00349105811,-68.25577502245142,-55.64242218124727,50.245939851425234,11095.847233034652,10133.11292396535,10471.63691302779,0.0,0.0,0.0
2018-02-27,10615.2002,10631.65039,10537.25,10554.2998,187500.0,10620.2330476,10104.46802248,10558.819032585245,-59.53581612596099,-56.42110097019002,48.66928497791556,11005.061503463205,10166.288594536798,10479.40620161725,0.0,0.0,0.0
2018-02-28,10488.9502,10535.5,10461.5498,10492.84961,286000.0,10625.0480476,10109.820268575,10556.23199640543,-56.9274781173026,-56.52237639961254,45.34220890795691,10920.400060873662,10195.269959126335,10478.313413749453,0.0,0.0,0.0
2018-03-01,10479.9502,10525.5,10447.15039,10458.34961,176000.0,10627.5500398,10115.10751467,10552.393471448357,-56.98729901516526,-56.615360922723085,43.54250235816795,10822.687484556272,10236.04747644373,10471.51985159627,0.0,0.0,0.0
2018-03-05,10428.2998,10428.7002,10323.90039,10358.84961,194000.0,10626.952032,10119.674760765,10544.80351609744,-64.32206126830351,-58.15670099183917,38.763760272270446,10696.424731837573,10296.505151162426,10466.69926221635,0.0,0.0,0.0
2018-03-06,10420.5,10441.34961,10215.90039,10249.25,222900.0,10622.673028,10123.359760765,10533.213182132837,-78.07864375986901,-62.14108954544515,34.29850756837456,10659.67975454158,10282.115167458416,10450.089334362809,0.0,0.0,0.0
2018-03-07,10232.9502,10243.34961,10141.5498,10154.2002,249500.0,10616.873028,10126.502011765,10518.349927931547,-95.54912811924623,-68.82269726020536,30.966962911777895,10658.393088767594,10232.166873232403,10422.709831632515,0.0,0.0,0.0
2018-03-08,10216.25,10270.34961,10146.40039,10242.65039,226400.0,10612.9200398,10130.56801274,10507.538181345995,-101.09209497494705,-75.27657680315369,37.09071256895506,10661.442069030956,10203.557931969044,10398.144736807726,0.0,0.0,0.0
2018-03-09,10271.2998,10296.7002,10211.90039,10226.84961,186500.0,10607.597032,10134.562758835,10496.530786391251,-105.54328969124072,-81.32991938077109,36.468353470886086,10664.666218371498,10175.348723628504,10382.56815296682,0.0,0.0,0.0
2018-03-12,10301.59961,10433.65039,10295.4502,10421.40039,216400.0,10605.3950398,10139.478510785,10493.584496336694,-92.30820008501723,-83.52557552162033,48.03104595201748,10646.10838342428,10178.36163657572,10382.16938073368,0.0,0.0,0.0
2018-03-13,10389.5,10478.59961,10377.84961,10426.84961,266700.0,10604.117032000002,10144.68200688,10490.96744197055,-80.45218697375822,-82.9108978120479,48.31478638618998,10643.99656940277,10177.66339159723,10386.22098120514,0.0,0.0,0.0
2018-03-14,10393.0498,10420.34961,10336.2998,10410.90039,181400.0,10602.777031999998,10149.933759805,10487.827557579549,-71.51875622307125,-80.63246949425258,47.497382459559525,10629.945835395758,10178.829164604243,10386.029012066205,0.0,0.0,0.0
2018-03-15,10405.4502,10420.0,10346.2002,10360.15039,173900.0,10599.366035799998,10154.185761755,10482.820609831331,-67.7530340540361,-78.05658240620929,44.89463301177312,10619.176269486969,10175.523730513034,10386.7231803154,0.0,0.0,0.0
2018-03-16,10345.15039,10346.2998,10180.25,10195.15039,328500.0,10594.4250396,10157.18601566,10471.539424739907,-77.19296074149679,-77.8838580732668,37.66755561826902,10607.355479438243,10152.309559561754,10365.88544458904,0.0,0.0,0.0
2018-03-19,10215.34961,10224.5498,10075.2998,10094.25,210200.0,10587.4460356,10159.632763705,10456.743761024616,-91.75825679872288,-80.65873781835802,34.057043493813154,10618.3396128748,10105.5204461252,10338.979670805564,0.0,0.0,0.0
2018-03-20,10051.5498,10155.65039,10049.09961,10124.34961,203000.0,10579.8370318,10162.13176273,10443.708696278552,-99.7230269085303,-84.4715956363925,36.02697428455586,10625.51555222039,10072.93942877961,10309.9269626738,0.0,0.0,0.0
2018-03-21,10181.9502,10227.2998,10132.9502,10155.25,204800.0,10571.7650396,10164.80176273,10432.396590542136,-102.36179828335298,-88.04963616578459,38.072267182361614,10627.786024659636,10050.153917340363,10283.060460124334,0.0,0.0,0.0
2018-03-22,10167.5,10207.84961,10105.40039,10114.75,230500.0,10561.5880474,10167.295014685,10419.939861501269,-106.49346476467144,-91.73840188556196,36.42837198430469,10628.127642189298,10021.542279810705,10261.57400637757,0.0,0.0,0.0
2018-03-23,9968.799805,10027.7002,9951.900391,9998.049805,285700.0,10548.8090435,10169.01776371,10403.39515340318,-117.82634192507976,-96.95598989346551,32.12411842368552,10639.06146670701,9972.143415792993,10230.821890110805,0.0,0.0,0.0
2018-03-26,9989.150391,10143.5,9958.549805,10130.65039,262600.0,10538.7780473,10171.295517615,10392.699280328548,-114.78480195759404,-100.52175230629123,40.698146374594536,10617.94521650881,9957.219724991191,10213.41773174568,0.0,0.0,0.0
2018-03-27,10188.0,10207.90039,10139.65039,10184.15039,225700.0,10529.4370511,10174.03051761,10384.520892472528,-106.8259338695916,-101.78258861895132,43.78364340238393,10571.44371989838,9963.876299601625,10213.49451274898,0.0,0.0,0.0
2018-03-28,10143.59961,10158.34961,10096.90039,10113.7002,344400.0,10518.0860551,10176.279516655,10373.900473159878,-104.99292207563484,-102.42465531028805,40.775043952267445,10526.07880084563,9965.181258654373,10203.676237600235,0.0,0.0,0.0
2018-04-02,10151.65039,10220.09961,10127.75,10211.7998,225400.0,10507.4910551,10179.102265655,10367.543584016354,-94.53469207095986,-100.8466626624224,46.30770648030271,10488.223240498291,9974.931838001708,10200.224473071585,0.0,0.0,0.0
2018-04-03,10186.84961,10255.34961,10171.0498,10245.0,205300.0,10498.3820511,10181.986015655,10362.737953270616,-82.6151546932706,-97.20036106859204,48.07561166554091,10455.777582014549,9986.042535485452,10189.824282093048,0.0,0.0,0.0
2018-04-04,10274.59961,10279.84961,10111.2998,10128.40039,231100.0,10485.1790629,10184.54601565,10353.548244907062,-81.63639595356108,-94.08756804558584,42.751583976806806,10438.598916966728,9980.176278533274,10169.505831189554,0.0,0.0,0.0
2018-04-05,10228.4502,10331.7998,10227.4502,10325.15039,236800.0,10475.3420707,10188.137265645,10352.434603538157,-64.24407618935948,-88.11886967434057,52.34229744030963,10447.367635464929,9978.997599035072,10166.483236445876,0.0,0.0,0.0
2018-04-06,10322.75,10350.4502,10290.84961,10331.59961,200200.0,10464.0800589,10191.70451174,10351.617544968032,-49.371020918953946,-80.36929992326326,52.62247730671562,10460.037143919311,9984.06803158069,10165.085417512344,0.0,0.0,0.0
2018-04-09,10333.7002,10397.7002,10328.5,10379.34961,221600.0,10452.3430471,10195.711010765,10352.70507693007,-33.346592762152795,-70.96475849104117,54.74392148111876,10476.502974274856,9981.272123225144,10171.256055916429,0.0,0.0,0.0
2018-04-10,10412.90039,10424.84961,10381.5,10402.25,251700.0,10438.7140431,10199.78201174,10354.648015089677,-18.58501146822164,-60.48880908647726,55.76688689686176,10496.531713833425,9978.783422666576,10191.28763956573,0.0,0.0,0.0
2018-04-11,10428.15039,10428.15039,10355.59961,10417.15039,250400.0,10425.3370509,10203.580014665002,10357.09908861557,-5.619239896417639,-49.514895248465336,56.45656456415741,10495.721842911547,9979.168293588453,10211.694915445883,0.0,0.0,0.0
2018-04-12,10410.65039,10469.90039,10395.25,10458.65039,238600.0,10413.1170509,10207.605766615,10361.08149259143,7.913706376608388,-38.02917492345059,58.401954767492114,10502.299845147969,9975.770369352033,10230.152256763751,0.0,0.0,0.0
2018-04-13,10495.2998,10519.90039,10451.4502,10480.59961,213100.0,10400.1210353,10211.84076662,10365.768477587842,20.177192301323885,-26.387901478495696,59.434239106610335,10516.423133443916,9968.617003056082,10252.040143676746,0.0,0.0,0.0
2018-04-16,10398.2998,10540.15039,10396.34961,10528.34961,195000.0,10389.6950197,10216.33251467,10372.144208270673,33.36451384004795,-14.437418414786968,61.66309714471649,10548.10389454596,9953.756163954044,10288.444545072636,0.0,0.0,0.0
2018-04-17,10557.2998,10560.4502,10495.65039,10548.7002,206100.0,10380.1150197,10221.201264695,10379.067972652216,44.9396474234909,-2.5620052471313954,62.60609756070672,10591.36667580937,9945.84836369063,10321.160976740206,0.0,0.0,0.0
2018-04-18,10578.90039,10594.2002,10509.7002,10526.2002,205400.0,10370.3010159,10226.27526374,10384.837863920757,51.7014797475731,8.290691751809504,60.82468334616847,10621.110381644405,9959.299677855592,10345.385177814538,0.0,0.0,0.0
2018-04-19,10563.65039,10572.2002,10546.2002,10565.2998,262600.0,10366.3950197,10231.64551274,10391.91480259053,59.52907738327849,18.538368878103302,62.80531469240851,10654.5795812485,9969.9254972515,10387.785494496124,0.0,0.0,0.0
2018-04-20,10560.34961,10582.34961,10527.4502,10564.0498,244600.0,10364.3450197,10236.945263695,10398.665194645804,64.88370142967506,27.80743538841765,62.696182065443,10683.786595785874,9981.598462714126,10415.289282966112,0.0,0.0,0.0
2018-04-23,10592.7998,10638.34961,10514.9502,10584.7002,194200.0,10366.0740237,10242.26426274,10405.96068505185,69.98682965486296,36.24331424170671,63.8148263628858,10708.695777733912,10003.684300766086,10437.872942735505,0.0,0.0,0.0
2018-04-24,10578.09961,10636.7998,10569.0,10614.34961,219200.0,10368.8270119,10247.26101079,10414.1327997557,75.55263143066804,44.10517767949898,65.41828417729694,10715.849108789713,10058.16095021029,10469.14552923523,0.0,0.0,0.0
2018-04-25,10612.40039,10612.59961,10536.4502,10570.5498,189200.0,10368.7010157,10252.047260765,10420.26679976528,75.5583017515346,50.3958024939061,61.11022542399769,10724.907438803935,10093.092561196065,10488.865465782852,0.0,0.0,0.0
2018-04-26,10586.5,10628.40039,10559.65039,10617.7998,335100.0,10371.9580077,10256.94826172,10428.013191931348,78.4709118120245,56.010824357529785,63.87408275320483,10741.367187948908,10119.997753051091,10510.81933251064,0.0,0.0,0.0
2018-04-27,10651.65039,10719.7998,10647.5498,10692.2998,0.0,10375.0090037,10262.037011695,10438.377372639923,85.80163579887812,61.968986645799454,67.76416083585858,10754.180595657936,10165.044305342066,10521.312572489906,0.0,0.0,0.0
2018-04-30,10705.75,10759.0,10704.59961,10739.34961,173800.0,10379.7779881,10267.40476072,10450.180205477573,94.32054529514608,68.43929837566878,69.9638909152082,10781.549846692462,10190.430035307538,10544.143486163472,0.0,0.0,0.0
2018-05-02,10783.84961,10784.65039,10689.7998,10718.0498,229700.0,10383.228984099998,10272.139760695,10460.684895458844,98.22089643558138,74.3956179876513,67.71124088759501,10799.94059155105,10219.34427044895,10571.288959745178,0.0,0.0,0.0
2018-05-03,10720.15039,10720.59961,10647.4502,10679.65039,185200.0,10387.7759959,10276.60776362,10469.271777597714,97.09419984833768,78.93533435978858,63.727594317498976,10777.924059558218,10296.485802441784,10589.3850976819,0.0,0.0,0.0
2018-05-04,10700.4502,10700.4502,10601.59961,10618.25,186500.0,10392.5729881,10280.618515575,10475.114060829175,90.2069369398323,81.18965487579733,57.86527695734036,10774.136450995527,10329.583372004472,10600.677611389772,0.0,0.0,0.0
2018-05-07,10653.15039,10725.65039,10635.65039,10715.5,168400.0,10399.6749803,10284.7375146,10484.540960404503,91.54076871305551,83.25987764324898,63.57988306117285,10779.826961083469,10362.282900916534,10614.013522198216,0.0,0.0,0.0
2018-05-08,10757.90039,10758.5498,10689.40039,10717.7998,269800.0,10406.0819723,10288.894765555,10493.688365878836,91.72605379221386,84.95311287304196,63.70524772392379,10786.463965306311,10389.490915693688,10629.8708536681,0.0,0.0,0.0
2018-05-09,10693.34961,10766.25,10689.84961,10741.7002,215400.0,10413.2619723,10293.02351558,10503.414320158096,92.73249362583192,86.50898902359995,65.05160648608287,10794.875823075625,10415.024077924378,10643.753918500192,0.0,0.0,0.0
2018-05-10,10779.65039,10785.5498,10705.0,10716.5498,192100.0,10417.7719723,10297.470512625,10511.772574269546,90.45793459375636,87.29877813763125,62.42729203652641,10794.884509712736,10444.955332287263,10657.7852772334,0.0,0.0,0.0
2018-05-11,10741.9502,10812.0498,10724.4502,10806.5,203100.0,10422.2499801,10302.00501458,10523.330512533485,94.82052755046244,88.80312802019748,67.48026287519937,10813.844173829477,10460.780629170526,10675.688978143417,0.0,0.0,0.0
2018-05-14,10815.15039,10834.84961,10774.75,10806.59961,171400.0,10427.2959763,10306.671513605,10534.439104590996,97.1658837695304,90.47567917006408,67.48547766927288,10829.454827069569,10477.769975930434,10690.638297270438,0.0,0.0,0.0
2018-05-15,10812.59961,10929.2002,10781.40039,10801.84961,254300.0,10433.4759763,10311.104511655,10544.925791077623,97.51719267313638,91.88398187067854,66.93427154886662,10844.570330007204,10490.004472992794,10710.731438640953,0.0,0.0,0.0
2018-05-16,10751.9502,10790.4502,10699.7002,10741.09961,231100.0,10439.1309763,10314.97800775,10552.618882015757,91.83497380646804,91.87418025783644,60.16579791272706,10848.185289325083,10505.629454674916,10722.68199195864,0.0,0.0,0.0
2018-05-17,10775.59961,10777.25,10664.5,10682.7002,214100.0,10445.6079881,10318.568759725,10557.720110172002,81.67789812680894,89.83492383163095,54.464157180320086,10841.433946644354,10528.030797355646,10736.53999801242,0.0,0.0,0.0
2018-05-18,10671.84961,10674.9502,10589.09961,10596.40039,223000.0,10452.5509959,10321.447509725,10559.236983890749,65.90495771537644,85.04893060838005,47.32671516123118,10838.778027398575,10533.796775601426,10727.644917752608,0.0,0.0,0.0
2018-05-21,10616.7002,10621.7002,10505.7998,10516.7002,0.0,10459.8009959,10323.928261725,10557.56887471856,46.43833730510232,77.32681194772451,41.86958110714428,10845.148109727628,10522.691733272371,10727.2223731029,0.0,0.0,0.0
2018-05-22,10518.4502,10558.59961,10490.5498,10536.7002,241700.0,10465.6819921,10326.539262725,10556.750495317832,32.25294140183905,68.31203783854741,43.62625234114828,10849.856807927075,10513.18303507292,10709.504413861254,0.0,0.0,0.0
2018-05-23,10521.09961,10533.5498,10417.7998,10430.34961,290900.0,10469.7519921,10328.305512725,10551.793597854388,12.287664595556636,57.10716318994926,37.19031906807107,10871.60284163708,10473.037001362922,10685.943295394272,0.0,0.0,0.0
2018-05-24,10464.84961,10535.15039,10419.7998,10513.84961,297600.0,10471.6009765,10330.301508825,10550.305598330686,3.1662920026501524,46.31898895248944,44.15611154462077,10875.961713462675,10463.008110537325,10669.164393262809,0.0,0.0,0.0
2018-05-25,10533.0498,10628.0498,10524.0,10605.15039,260800.0,10475.1669921,10332.919760775,10552.45637447458,3.267087469717808,37.70860865593512,50.606507514559965,10876.03493460747,10461.669948392531,10660.796771647474,0.0,0.0,0.0
2018-05-28,10648.34961,10709.7998,10640.5498,10688.65039,232600.0,10480.7219921,10336.294760775,10557.797316259892,9.969795172179149,32.16084595918392,55.65176917542807,10875.77595424802,10461.56398775198,10656.800533091708,0.0,0.0,0.0
2018-05-29,10689.40039,10717.25,10616.09961,10633.2998,225800.0,10486.1849803,10339.129257825,10560.75819797519,10.692156760465878,27.867108119440317,51.86954829308888,10868.383358423143,10458.351602576857,10651.334149576986,0.0,0.0,0.0
2018-05-30,10579.0,10648.7002,10558.4502,10614.34961,238700.0,10494.5689647,10341.914003925,10562.859821976164,9.624565563135548,24.21859960817936,50.60158115519376,10862.6488301377,10453.7161118623,10642.663626213736,0.0,0.0,0.0
2018-05-31,10670.09961,10763.7998,10620.40039,10736.15039,610300.0,10507.4069725,10345.70200685,10569.65553052612,18.394753592998317,23.053830405143152,57.75047075798406,10868.126264180211,10453.888677819788,10645.82379507965,0.0,0.0,0.0
2018-06-01,10738.4502,10764.75,10681.5,10696.2002,220600.0,10518.8439843,10349.642758825,10574.618066583918,21.86944696576211,22.816953717266944,54.94191655207955,10871.591936372752,10458.218025627248,10642.356749633584,0.0,0.0,0.0
2018-06-04,10765.9502,10770.2998,10618.34961,10628.5,203800.0,10528.3089843,10353.684008825,10576.731083580627,18.9419748564942,22.041957945112397,50.463159493508286,10866.460058305192,10454.649903694806,10629.895755789172,0.0,0.0,0.0
2018-06-05,10630.7002,10633.15039,10550.90039,10593.15039,167700.0,10537.8769921,10358.09576175,10577.374977950016,13.612596481923902,20.356085652474697,48.25137527309126,10860.465199002476,10448.17982199752,10620.384818267205,0.0,0.0,0.0
2018-06-06,10603.4502,10698.34961,10587.5,10684.65039,189900.0,10551.6090038,10362.548261745,10581.581856853938,16.581173578975722,19.6011032377749,53.88550595296044,10854.248828422724,10448.691211577274,10616.897433101996,0.0,0.0,0.0
2018-06-07,10722.59961,10818.0,10722.59961,10768.34961,220900.0,10564.3629882,10366.90351077,10588.906082467509,25.39488345753125,20.75985928172617,58.35237614485346,10861.370176919603,10446.749844080394,10626.604794201823,0.0,0.0,0.0
2018-06-08,10736.40039,10779.4502,10709.0498,10767.65039,209400.0,10576.0329882,10371.221010765,10595.915663155058,31.95503309506239,22.998894044393417,58.30156918105229,10854.34358411319,10449.891475886809,10633.879907979248,0.0,0.0,0.0
2018-06-11,10781.84961,10850.5498,10777.0498,10786.9502,211400.0,10589.4979882,10375.96875981,10603.407213619566,38.27017753363907,26.05315074224255,59.353557960747736,10850.520473060516,10451.749645939484,10651.080561595074,0.0,0.0,0.0
2018-06-12,10816.15039,10856.5498,10789.40039,10842.84961,198300.0,10602.118984400002,10381.411259815,10612.797111516838,47.241025084844296,30.2907256107629,62.31876737651523,10859.451032866667,10446.919086133332,10677.120173973664,0.0,0.0,0.0
2018-06-13,10887.5,10893.25,10842.65039,10856.7002,213400.0,10614.3529884,10386.86701179,10622.361938516178,54.83599800861339,35.199780090333,63.03826752334935,10880.662868983112,10437.26730901689,10705.245952695384,0.0,0.0,0.0
2018-06-14,10832.90039,10833.7002,10773.5498,10808.0498,184300.0,10627.9459766,10391.64476079,10629.643815437114,56.28062012257942,39.41594809678229,58.79182224119536,10896.155412259808,10434.309725740191,10720.145403641807,0.0,0.0,0.0
2018-06-15,10808.65039,10834.0,10755.40039,10817.7002,305400.0,10637.7969728,10396.448012765,10637.01857561605,57.54090445548536,43.0409393685229,59.37640128125146,10914.07334760196,10438.521771398038,10730.30034607704,0.0,0.0,0.0
2018-06-18,10830.2002,10830.2002,10787.34961,10799.84961,196600.0,10647.1619728,10400.88326179,10643.404106376203,56.44859121824084,45.722469738466486,57.74461505259429,10922.175438959492,10458.734621040509,10739.711408023652,0.0,0.0,0.0
2018-06-19,10789.4502,10789.4502,10701.2002,10710.4502,224500.0,10653.7839846,10405.455263765,10646.033364949688,47.81792459398275,46.14156070956974,50.29041009742201,10919.923663972892,10478.361396027109,10748.73536534972,0.0,0.0,0.0
2018-06-20,10734.65039,10781.7998,10724.0498,10772.0498,193500.0,10661.179980600002,10409.89351081,10650.975185932051,45.425000890143565,45.998248745684506,54.63582070465728,10901.132612862644,10531.322466137355,10758.140211168373,0.0,0.0,0.0
2018-06-21,10808.4502,10809.59961,10725.90039,10741.09961,223600.0,10667.658965,10414.009506905,10654.509477071972,40.56357826303247,44.9113146491541,52.16826403243508,10887.608223587613,10567.571855412389,10761.493129324655,0.0,0.0,0.0
2018-06-22,10742.7002,10837.0,10710.4502,10821.84961,229800.0,10674.9229494,10418.246753,10661.071835226014,42.73410380289715,44.47587247990271,57.5544982152423,10893.06947499374,10583.780526006258,10769.799074967832,0.0,0.0,0.0
2018-06-25,10822.90039,10831.0498,10753.0498,10762.4502,229600.0,10680.5599612,10422.494755955,10665.047457374014,39.20924519392611,43.42254702270739,52.84079021324138,10895.348110931702,10588.881871068295,10780.553767069448,0.0,0.0,0.0
2018-06-26,10742.7002,10805.25,10732.5498,10769.15039,220000.0,10685.375976800002,10426.57950693,10669.12992532013,36.535262919729576,42.04509020211183,53.30534850165874,10894.075935168332,10603.73910583167,10787.398289197678,0.0,0.0,0.0
2018-06-27,10785.5,10785.5,10652.40039,10671.40039,246000.0,10687.8299806,10430.355507905,10669.218963150714,26.22618549214349,38.88130926011816,46.16099142513284,10888.221136376796,10615.298982623206,10781.948596844037,0.0,0.0,0.0
2018-06-28,10660.7998,10674.2002,10557.7002,10589.09961,352300.0,10689.0879688,10433.651504,10666.07702773304,11.285094681446935,33.36206634438391,41.15914268491859,10898.187682397804,10590.627358602196,10764.798149129268,0.0,0.0,0.0
2018-06-29,10612.84961,10723.0498,10612.34961,10714.2998,242800.0,10692.0679688,10437.549003975,10667.968116841548,9.437986329116027,28.577250341330338,50.0297381072471,10898.157415544292,10592.467585455708,10756.126345076224,0.0,0.0,0.0
2018-07-02,10732.34961,10736.15039,10604.65039,10657.2998,295400.0,10693.9329688,10440.805253975,10667.549751475211,3.336257718839988,23.52905181683227,46.58634231180516,10895.660142436844,10597.844838563153,10743.85920844166,0.0,0.0,0.0
2018-07-03,10668.59961,10713.2998,10630.25,10699.90039,202100.0,10696.2369726,10443.839506925,10668.81840396638,1.916018748181159,19.20644520310205,49.3899725163622,10885.43104190202,10618.74893909798,10732.396138680571,0.0,0.0,0.0
2018-07-04,10715.0,10777.15039,10677.75,10769.90039,173900.0,10699.3479882,10447.292509875,10672.78240341868,6.365506520476629,16.638257466576963,53.6912601362212,10886.202336425771,10626.502644574226,10728.858824137911,0.0,0.0,0.0
2018-07-05,10786.0498,10786.0498,10726.25,10749.75,220500.0,10702.9319922,10450.608261825,10675.800740539516,8.171592535576565,14.944924480376883,52.31296771343445,10885.181730993834,10625.663289006166,10723.659148511044,0.0,0.0,0.0
2018-07-06,10744.15039,10816.34961,10735.0498,10772.65039,0.0,10706.029004,10454.044511825,10679.598766008556,11.320305367513356,14.220000657804182,53.76557214613429,10885.544220518212,10625.800799481787,10718.371377262389,0.0,0.0,0.0
2018-07-09,10838.2998,10860.34961,10807.15039,10852.90039,183600.0,10709.2410158,10457.543515725,10686.394908125869,20.059948693189654,15.387990264881276,58.53253139935861,10895.051466688175,10622.888572311824,10724.648699056565,0.0,0.0,0.0
2018-07-10,10902.75,10956.90039,10876.65039,10947.25,197000.0,10713.3990236,10461.542016725,10696.624519571911,34.205108806549106,19.151413973214844,63.32077127059856,10919.405627538765,10608.974450461235,10735.636279822978,0.0,0.0,0.0
2018-07-11,10956.40039,10976.65039,10923.0,10948.2998,222300.0,10718.0040236,10465.577763775,10706.494138412228,44.98144212833358,24.317419604238594,63.37145157616764,10939.285792169758,10598.25424583024,10749.6670159501,0.0,0.0,0.0
2018-07-12,11006.9502,11078.2998,10999.65039,11023.2002,248300.0,10724.8750198,10470.084262825,10718.91398396469,58.8867899772722,31.23129367884532,66.88690286647403,10982.631195085109,10576.423882914893,10769.877535882611,0.0,0.0,0.0
2018-07-13,11056.90039,11071.34961,10999.75,11018.90039,0.0,10732.888027600002,10475.35676282,10730.67815675039,68.76721396174617,38.73847773542549,66.4923701684603,11017.654911136984,10561.520185863015,10768.8699772962,0.0,0.0,0.0
2018-07-16,11018.9502,11019.5,10926.25,10936.84961,210500.0,10737.3150198,10480.678012825,10738.763311779789,69.17925356255182,44.826632900850754,59.303799207424014,11033.383096823642,10559.492000176358,10783.322449291754,0.0,0.0,0.0
2018-07-17,10939.65039,11018.5,10925.59961,11008.0498,210600.0,10743.1200198,10486.360761825,10749.323566219797,74.39349628611672,50.74000557790395,63.03809112135457,11061.78653222653,10560.84852477347,10805.794757241934,0.0,0.0,0.0
2018-07-18,11060.2002,11076.2002,10956.2998,10980.4502,225500.0,10747.8950198,10492.584262825,10758.387355779803,75.42926256485225,55.67785697529361,60.71247178259369,11081.95514162928,10561.51995537072,10849.404290921177,0.0,0.0,0.0
2018-07-19,10999.5,11006.5,10935.4502,10957.09961,215400.0,10752.706016,10498.5250099,10766.179993200203,73.51844249759597,59.245974079754085,58.73807233823557,11096.375979907554,10568.699117092448,10874.561277038118,0.0,0.0,0.0
